HG003vGRCh38_wm_50md_PBCCS_sniffles_0_25583	0.0.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_25839	0.100.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_25754	0.100.0.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_26801	0.100.0.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_25840	0.100.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_25753	0.100.0.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_26803	0.100.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_25752	0.100.1.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_25751	0.100.1.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_28938	0.1000.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_27840	0.1000.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_28940	0.1002.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_27907	0.1002.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_27842	0.1002.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_27910	0.1003.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_28941	0.1003.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_27908	0.1003.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_28944	0.1005.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_27843	0.1005.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_27918	0.1007.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_27849	0.1008.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_28955	0.1008.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_27919	0.1008.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_27850	0.1009.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_27920	0.1009.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_25755	0.101.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_26806	0.101.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_25843	0.101.0.1
