HG002vGRCh38_wm_50md_PBCCS_sniffles_0_77941	0.0.0.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_76169	0.0.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_74683	0.0.0.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_77939	0.0.1.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_76167	0.0.1.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_74681	0.0.1.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_77940	0.0.1.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_76168	0.0.1.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_74682	0.0.1.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_78085	0.2.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_76311	0.2.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_74811	0.2.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_79901	0.5.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_76653	0.5.0.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_58150	0.5.1.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_79649	0.5.2.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_78348	0.5.2.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_76722	0.5.2.0.1
