HG004vGRCh38_wm_50md_PBCCS_sniffles_0_86364	0.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_86367	0.1.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_86365	0.1.1.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_88363	0.10.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_86576	0.100.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_90628	0.100.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_88582	0.100.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88579	0.1001.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92031	0.1002.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88580	0.1002.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_89971	0.1007.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88595	0.1008.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_90630	0.101.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_88583	0.101.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_86578	0.101.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88602	0.1012.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_89976	0.1012.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92044	0.1012.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88605	0.1013.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_89978	0.1013.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92051	0.1015.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88614	0.1015.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92052	0.1016.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88624	0.1019.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_89994	0.1019.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92060	0.1019.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88625	0.1019.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88628	0.1020.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88629	0.1020.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92061	0.1021.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88630	0.1021.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_89995	0.1021.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_89997	0.1022.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88633	0.1023.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90000	0.1026.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_86580	0.103.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_90632	0.103.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_88584	0.103.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_88585	0.103.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_86581	0.103.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92072	0.1030.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88647	0.1030.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92076	0.1033.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90007	0.1033.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88653	0.1033.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92077	0.1033.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90008	0.1033.0.2
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88655	0.1033.0.2
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92078	0.1035.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90009	0.1035.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88657	0.1035.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90012	0.1036.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88662	0.1036.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92082	0.1036.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88665	0.1038.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92086	0.1040.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88667	0.1040.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88670	0.1041.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92089	0.1042.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88671	0.1042.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90019	0.1042.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90021	0.1043.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88673	0.1044.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92091	0.1047.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88676	0.1047.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92092	0.1047.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90027	0.1047.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88677	0.1047.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88678	0.1048.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92093	0.1048.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90028	0.1048.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92094	0.1049.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90029	0.1049.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88679	0.1049.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_86584	0.105.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88682	0.1050.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_92096	0.1051.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88683	0.1051.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90034	0.1052.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90033	0.1052.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88686	0.1052.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88687	0.1052.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88689	0.1053.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_90036	0.1054.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88693	0.1054.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_88699	0.1058.1.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_86588	0.106.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_90640	0.106.0.1
