HG002vGRCh38_wm_50md_PBCCS_sniffles_0_3	0.0.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_7	0.0.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_9	0.1.0.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_19	0.1.0.10.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1697	0.1.0.1000.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1812	0.1.0.1003.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1774	0.1.0.1008.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1818	0.1.0.1009.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1710	0.1.0.1010.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1778	0.1.0.1012.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1824	0.1.0.1012.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1717	0.1.0.1012.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1827	0.1.0.1014.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1720	0.1.0.1014.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1721	0.1.0.1015.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1828	0.1.0.1016.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1724	0.1.0.1017.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1830	0.1.0.1018.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_223	0.1.0.102.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1834	0.1.0.1020.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1786	0.1.0.1020.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1728	0.1.0.1020.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1836	0.1.0.1021.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1787	0.1.0.1021.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1789	0.1.0.1022.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1839	0.1.0.1023.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1790	0.1.0.1023.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1843	0.1.0.1024.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1792	0.1.0.1024.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1733	0.1.0.1024.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1847	0.1.0.1026.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1848	0.1.0.1027.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1793	0.1.0.1027.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1850	0.1.0.1028.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1739	0.1.0.1029.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1740	0.1.0.1029.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_224	0.1.0.103.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1799	0.1.0.1031.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1800	0.1.0.1032.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1801	0.1.0.1033.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1741	0.1.0.1034.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1742	0.1.0.1035.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1802	0.1.0.1035.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1744	0.1.0.1037.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1808	0.1.0.1038.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1859	0.1.0.1039.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1809	0.1.0.1039.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1745	0.1.0.1039.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1746	0.1.0.1040.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1860	0.1.0.1041.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1861	0.1.0.1044.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_1811	0.1.0.1044.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1752	0.1.0.1044.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1753	0.1.0.1045.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1754	0.1.0.1046.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1863	0.1.0.1048.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_1865	0.1.0.1049.1.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_1757	0.1.0.1051.0.0
