HG004vGRCh38_wm_50md_PBCCS_sniffles_0_77510	0.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_77546	0.10.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_79205	0.10.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_77544	0.10.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_79206	0.10.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_77547	0.10.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_77545	0.10.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_82479	0.1001.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_82481	0.1004.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_80717	0.1004.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_80720	0.1005.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_80722	0.1005.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_80723	0.1006.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_80724	0.1007.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_79030	0.1008.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_80739	0.1012.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_79048	0.1013.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_82498	0.1013.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_80745	0.1013.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_82505	0.1017.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_82508	0.1019.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_79054	0.1019.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_79057	0.1019.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_79056	0.1019.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_79055	0.1019.1.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_81000	0.102.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_79382	0.102.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_77675	0.102.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_79058	0.1020.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_82516	0.1021.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_80758	0.1021.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_79062	0.1021.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_79061	0.1021.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_80767	0.1026.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_82526	0.1026.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_82530	0.1028.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_79074	0.1029.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_82532	0.1029.0.0
