HG003vGRCh38_wm_50md_PBCCS_sniffles_0_30791	0.0.0.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_30728	0.0.0.0.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_30794	0.0.0.0.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_30732	0.0.0.0.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_25567	0.0.0.0.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_30810	0.0.0.0.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_30892	0.0.0.1.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_32053	0.0.0.1.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_30930	0.0.0.1.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_30893	0.0.0.1.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_32055	0.0.0.1.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_30932	0.0.0.1.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_30895	0.0.0.1.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_32069	0.0.0.1.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_30942	0.0.0.1.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_30908	0.0.0.1.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_19927	0.0.0.1.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_25569	0.0.0.1.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_25455	0.0.0.1.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_32079	0.0.0.1.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_30917	0.0.0.1.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_15037	0.0.0.1.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_32082	0.0.0.1.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_32087	0.0.0.1.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_30921	0.0.0.1.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_32088	0.0.0.1.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_30965	0.0.0.1.0.1
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_30923	0.0.0.1.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_26481	0.0.0.1.0.1
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_25570	0.0.0.1.0.1
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_32106	0.0.0.1.0.2
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_30978	0.0.0.1.0.2
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_14951	0.0.0.1.0.3
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_26480	0.0.0.1.0.4
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_25568	0.0.0.1.0.4
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_32089	0.0.0.1.0.5
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_30924	0.0.0.1.0.5
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_30961	0.0.0.1.0.5
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_32083	0.0.0.1.0.5
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_32230	0.0.0.2.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_31114	0.0.0.2.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_31064	0.0.0.2.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_31822	0.0.0.3.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_30757	0.0.1.0.0
HG002vGRCh38_wm_50md_PBCCS_sniffles_0_32090	0.0.2.0.0
HG004vGRCh38_wm_50md_PBCCS_sniffles_0_30922	0.0.2.0.0
HG003vGRCh38_wm_50md_PBCCS_sniffles_0_31006	0.0.2.0.0
